"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"unc-43",5.47238850088393e-06,-1.12738331927269,0.552,0.655,0.0746105448210515,"0","unc-43"
"hda-4",5.53576287392132e-06,1.01118479589407,0.328,0.164,0.0754745910230433,"0","hda-4"
"B0025.4",5.89845328886633e-06,1.42556347842252,0.269,0.128,0.0804195121404035,"0","B0025.4"
"cdr-2",6.00985113444951e-06,-1.71424638624789,0.291,0.467,0.0819383103670847,"0","cdr-2"
"F17C11.12",6.48601532201079e-06,-1.04943796785482,0.313,0.536,0.0884303329002951,"0","F17C11.12"
"C15C8.7",6.65286568612906e-06,-2.16312810503664,0.127,0.305,0.0907051707646835,"0","C15C8.7"
"F53F1.3",6.96327365981773e-06,-2.04883671073802,0.104,0.288,0.0949372730779549,"0","F53F1.3"
"Y94H6A.10",7.13079182779102e-06,-1.22610692608444,0.239,0.449,0.0972212157801028,"0","Y94H6A.10"
"K09C4.5",7.13861122995046e-06,-1.33259779042994,0.119,0.32,0.0973278255091446,"0","K09C4.5"
"H20J04.4",7.17690758404508e-06,1.18255473459752,0.276,0.133,0.0978499580008707,"0","H20J04.4"
"C03H12.1",7.18080574729642e-06,-1.3732176444055,0.239,0.431,0.0979031055586394,"0","C03H12.1"
"math-20",7.33255178127152e-06,-1.46216589423799,0.276,0.457,0.0999720109858559,"0","math-20"
"Y71H10B.1",8.30727624444549e-06,-1.45111951651625,0.343,0.498,0.11326140431677,"0","Y71H10B.1"
"smp-2",8.83195475848003e-06,-2.81217513902317,0.09,0.265,0.120414871177117,"0","smp-2"
"C13E3.1",8.93166872713219e-06,-2.13328212587585,0.134,0.324,0.12177437142572,"0","C13E3.1"
"nhr-133",9.14902092243979e-06,-1.53835532048072,0.239,0.433,0.124737751256544,"0","nhr-133"
"F14B8.6",9.43743155288432e-06,-1.02682278371812,0.642,0.7,0.128669941792025,"0","F14B8.6"
"gba-1",9.96495916725041e-06,-1.92840773702113,0.075,0.25,0.135862253286292,"0","gba-1"
"tat-4",1.03593614891882e-05,-2.07232326569184,0.134,0.32,0.141239534543592,"0","tat-4"
"Y47G6A.18",1.06406041837388e-05,-1.50557211323636,0.291,0.465,0.145073997441095,"0","Y47G6A.18"
"Y48C3A.5",1.07092379295179e-05,-1.54412866657557,0.261,0.453,0.146009749931047,"0","Y48C3A.5"
"DH11.2",1.07332351514845e-05,-1.85468534526197,0.112,0.293,0.146336928055339,"0","DH11.2"
"gldr-2",1.12230120829927e-05,1.044521154716,0.276,0.137,0.153014546739523,"0","gldr-2"
"T08A11.1",1.13037669820987e-05,1.01342966887819,0.343,0.191,0.154115559033933,"0","T08A11.1"
