"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"nhr-16",0.0172314300450815,0.385953837993446,0.389,0.241,1
"cogc-2",0.0172321306572946,-1.18737348113415,0.236,0.332,1
"F33G12.6",0.0173855923213113,-1.1322082675452,0.236,0.363,1
"Y55F3AM.11",0.0173886539785082,-1.63933404952602,0.083,0.188,1
"F19B2.6",0.0174022370244182,0.184955016298674,0.194,0.092,1
"F13A7.11",0.0174187945499346,-2.66222254943809,0.125,0.225,1
"trpl-5",0.0175582526463335,-1.82582833690841,0.111,0.224,1
"tag-196",0.0175673325352318,-2.84499050937184,0.014,0.097,1
"T28C6.7",0.0176193404447187,0.228564851560466,0.875,0.71,1
"F56F11.2",0.0177073258517923,0.965972964345052,0.097,0.036,1
"plpp-1.1",0.0177155459310532,-1.28338070163001,0.417,0.464,1
"elc-1",0.017755962220511,-1.0949784780508,0.292,0.375,1
"F01D4.5",0.0178865600587562,-1.9217955394535,0.014,0.097,1
"ubxn-1",0.0178890781870087,-1.36533985241917,0.153,0.254,1
"pyk-1",0.0179136090134146,0.101637480702016,0.542,0.346,1
"nmat-1",0.0179198480217322,-0.244296833662018,0.403,0.225,1
"prp-8",0.0179325232970031,-0.893257631822271,0.597,0.646,1
"K11H12.3",0.0179752735286889,0.523138789797438,0.111,0.044,1
"K10C3.4",0.0179911738556764,-1.23788648511609,0.333,0.419,1
"gon-14",0.0179994854860808,-0.801354420555191,0.194,0.325,1
"kup-1",0.0180230775805961,-1.06752993081234,0.125,0.232,1
"E-BE45912.2",0.0180480324640089,-2.76209194457614,0,0.073,1
"srh-219",0.0180480389932014,-2.02527540845494,0,0.073,1
"anp-1",0.0180480389932014,-2.60818633804156,0,0.073,1
"R07A4.3",0.0180480389932014,-3.4966365691605,0,0.073,1
"lpr-3",0.0180480389932014,-2.54391587571881,0,0.073,1
"lfi-1",0.0180480389932014,-2.6173710155114,0,0.073,1
"T28C6.3",0.0180480389932014,-2.66787809751836,0,0.073,1
"F54C9.11",0.0180480389932014,-2.25346451730326,0,0.073,1
"math-37",0.0180480389932014,-2.62690401518685,0,0.073,1
"msh-6",0.0180480389932014,-2.35882923083196,0,0.073,1
"gstk-2",0.0180847789649898,0.488991648774624,0.194,0.093,1
"ztf-27",0.0181252554332316,-1.45745296616565,0.222,0.32,1
"F44E5.5",0.018153127700711,-1.68111578974253,0.208,0.32,1
"Y53F4B.39",0.018179214636633,-0.623313628903329,0.667,0.7,1
"pals-34",0.0181817032524186,-2.31250322756938,0.139,0.237,1
"C15C6.3",0.0182103254738943,-1.42033055085622,0.222,0.325,1
"oac-54",0.0182155416306449,0.299418821387987,0.153,0.068,1
"nsph-1.2",0.0182961617176128,-0.185584173687693,0.5,0.312,1
"praf-3",0.0183551674237615,0.234920244445345,0.861,0.72,1
"F58B3.6",0.0183614473983514,0.201116843610002,0.667,0.512,1
"pgap-3",0.0183709717291779,-0.874429604305039,0.292,0.386,1
"F59G1.8",0.0184818337838821,-1.55621936471197,0.028,0.12,1
"ZK1320.11",0.0184868568913439,-0.732714355838904,0.444,0.514,1
"C37H5.5",0.0185223536807716,-0.986934225522925,0.5,0.537,1
"picd-1",0.0185562228948597,-1.3596703479007,0.125,0.239,1
"mrpl-41",0.0185711497946727,-1.31915956384294,0.319,0.388,1
"F58B3.4",0.0187023431600064,-1.22795703831523,0.514,0.532,1
"jmjd-3.1",0.0187497242926621,-1.04218996977727,0.389,0.447,1
"Y11D7A.10",0.0188533669975907,0.197048092715926,0.847,0.688,1
"ctsa-4.1",0.0188703099833832,-2.73338387813618,0.111,0.217,1
"nrde-3",0.0188735868061344,-1.7376183300816,0.208,0.292,1
"slc-30A5",0.0188852440864793,0.266068472876187,0.75,0.553,1
"srh-48",0.0189115224484709,0.522303140115969,0.236,0.125,1
"Y43F8B.24",0.0189305812735514,-0.117122424406493,0.222,0.112,1
"dpy-11",0.0189429579191576,-0.719694584746417,0.514,0.608,1
"F52D2.7",0.0189830443541399,-1.74405698963024,0.014,0.095,1
"zip-4",0.0190201563381632,-1.4759365914616,0.097,0.202,1
"flp-15",0.0190782213095027,-2.16437043209486,0.014,0.097,1
"ddx-23",0.0191382784534778,-1.26353376433718,0.333,0.414,1
"nkcc-1",0.0191421461733702,-1.5023734102789,0.111,0.225,1
"ugt-10",0.0191562385799575,2.27729419899387,0.056,0.015,1
"pin-2",0.0191923324173405,-0.603104201447889,0.611,0.664,1
"nnt-1",0.0192286358079254,-1.20149170436592,0.111,0.222,1
"dsb-2",0.0192297949161258,-1.39957102175401,0.014,0.098,1
"map-2",0.0192499061597161,0.294767183163387,0.569,0.393,1
"mtm-1",0.0193155705090816,-1.23084440835086,0.222,0.315,1
"Y45G5AM.7",0.019342755592255,-1.91956031755139,0.056,0.154,1
"F42A6.6",0.019353422624919,-1.98975232823032,0.056,0.153,1
"esyt-2",0.0194018760101176,0.569306532223915,0.653,0.436,1
"eif-3.C",0.019420026431457,0.255701830725798,0.833,0.692,1
"glr-2",0.0194666414441814,-1.9964552663161,0.014,0.095,1
"K07E3.1",0.019488236579056,-1.66684995286181,0.125,0.229,1
"mff-2",0.019501914130201,0.399159460999658,0.153,0.068,1
"cpf-2",0.0195140408103024,-0.874624833584588,0.236,0.349,1
"ZK945.4",0.0195353932585275,-2.18635823725863,0,0.071,1
"dut-1",0.0195353932585275,-2.1767017308511,0,0.071,1
"tpxl-1",0.0195353932585275,-1.89258301107407,0,0.071,1
"gpr-1",0.0195353932585275,-1.79276440319965,0,0.071,1
"C39B5.2",0.0195353932585275,-2.16619233971021,0,0.071,1
"orc-3",0.0195353932585275,-2.08496015507733,0,0.071,1
"F26D2.15",0.0195354003224153,-2.33370727471424,0,0.071,1
"Y15E3A.4",0.0195354003224153,-2.25328601525867,0,0.071,1
"F11E6.9",0.0195354003224153,-2.6952991858429,0,0.071,1
"ugt-45",0.0195354003224153,-2.07800713638138,0,0.071,1
"mnp-1",0.0195354003224153,-3.34554039817697,0,0.071,1
"K03H1.7",0.0195354003224153,-1.92806090371781,0,0.071,1
"spas-1",0.0195384444655646,-1.67247454788719,0.194,0.286,1
"snrp-3",0.0195434318713782,-0.671577091733435,0.556,0.592,1
"T14F9.2",0.0196470170738604,1.00240926927956,0.125,0.053,1
"cdc-14",0.0196568345939014,-1.18927965395391,0.333,0.419,1
"ubc-12",0.0196611539750876,0.179485974061807,0.625,0.405,1
"K09E2.3",0.0196695069593936,-2.11141373096904,0.069,0.164,1
"W02D7.8",0.0197210659252938,2.08020140249251,0.056,0.015,1
"egl-21",0.0197396918321371,0.733608959116025,0.292,0.163,1
"Y47G6A.9",0.0197661664931373,-1.4671007410171,0.181,0.281,1
"syf-1",0.0197813704194171,-1.25518313604907,0.25,0.353,1
"C04E6.8",0.0198213989605525,1.20301817895343,0.153,0.069,1
"C49C3.9",0.0199040373023293,-1.98808232858411,0.056,0.154,1
"ZK1248.11",0.0199133657876996,-1.75868661814498,0.028,0.115,1
"pqn-87",0.0201278923494222,-0.702215930003537,0.667,0.68,1
"nspg-8",0.020128983356006,0.723950782083216,0.097,0.037,1
"madf-5",0.0201541788014772,0.809422474365165,0.056,0.015,1
"svh-5",0.0201594145448115,0.293851350206221,0.167,0.078,1
"mdf-1",0.0202095221322284,-1.72277067977606,0.181,0.283,1
"cam-1",0.020218258002121,-1.83699749557752,0.208,0.303,1
"fbxa-153",0.0202351642535222,-1.24255426260919,0.097,0.205,1
"gpa-9",0.0202397044898579,-0.624559411702379,0.042,0.137,1
"mig-22",0.0202728345406323,-1.35210242177837,0.083,0.19,1
"pcs-1",0.0202779977086646,0.349034150893818,0.264,0.141,1
"sftb-6",0.0202873791525531,-0.828032265683809,0.444,0.512,1
"nlp-50",0.0203003828536204,1.97511114523548,0.056,0.015,1
"cutl-24",0.0203455353307255,0.114907190084992,0.167,0.08,1
"nifk-1",0.0204320881044523,-0.927850311020313,0.472,0.537,1
"noca-2",0.0204450133438468,0.127477637568248,0.361,0.224,1
"gbh-1",0.0204922021698372,-0.880998573201425,0.778,0.72,1
"sars-1",0.020510009256376,-0.467401710174271,0.792,0.805,1
"mrck-1",0.0205311404430828,-1.54900827453123,0.208,0.312,1
"C24H10.2",0.0205456872825632,0.200132762974738,0.556,0.388,1
"tfg-1",0.0205474670217949,0.201039586018875,0.819,0.642,1
"F14H3.14",0.0205955689935272,1.97229642107634,0.056,0.015,1
"cct-3",0.0206123556964762,-1.03172618696567,0.5,0.546,1
"plpp-1.3",0.0206223652719199,-0.811647715815292,0.458,0.519,1
"F56A11.4",0.0206589800424915,-2.2441573911247,0.014,0.093,1
"gcn-1",0.0206663687868195,0.205078756232099,0.792,0.576,1
"cdr-2",0.0206777156150607,-0.221090416008944,0.806,0.532,1
"T26H5.14",0.0206890517631475,-3.00224624216298,0.042,0.132,1
"paqr-3",0.0207638499426635,1.34168568609558,0.069,0.022,1
"arrd-7",0.020824873451345,-0.272728717283229,0.653,0.432,1
"ugt-41",0.0208917966492904,1.89110531652049,0.069,0.022,1
"kbp-5",0.0209575011157245,-2.25856592561105,0.014,0.093,1
"picc-1",0.0209719701457031,-1.9323257118063,0.028,0.114,1
"lips-11",0.0209739707333425,-2.38200761131381,0.042,0.136,1
"C01G10.9",0.0209799049548487,-1.25808941265248,0.361,0.432,1
"C13G3.1",0.0210693902869433,-2.06724263524014,0.056,0.154,1
"gcst-1",0.0210872473076184,0.181383919760684,0.833,0.72,1
"F54E7.6",0.0211447462629471,-2.24845599548782,0,0.069,1
"irg-2",0.0211447539058937,-2.93942194665754,0,0.069,1
"Y45G5AM.5",0.0211447539058937,-2.4255465837229,0,0.069,1
"acly-1",0.0211447539058937,-1.7738698206908,0,0.069,1
"ect-2",0.0211447539058937,-2.17997511642155,0,0.069,1
"C28H8.2",0.0211447539058937,-3.10002732951101,0,0.069,1
"pqn-36",0.0211971870668065,1.46224455170506,0.056,0.015,1
"Y53F4B.18",0.021232911026198,-1.30786560835872,0.042,0.139,1
"plx-1",0.0212816570255442,-1.2877238054003,0.208,0.317,1
"F02E9.7",0.0213359261118416,-2.00929453935874,0.014,0.093,1
"manf-1",0.021344726600301,-0.40145068266438,0.903,0.844,1
"F13H10.3",0.0213551509863329,-1.48211996920977,0.111,0.222,1
"ttbk-6",0.0213685639290818,-2.53579712947597,0.042,0.131,1
"F21D5.4",0.0214123211701792,-1.56809670222991,0.014,0.093,1
"cpsf-2",0.0214282692923705,-2.03289360806856,0.111,0.214,1
"Y17G7B.12",0.0214397855596845,-1.1080080369008,0.278,0.371,1
"T03G11.9",0.0215036959574797,1.69992532639081,0.056,0.015,1
"K08E3.2",0.0215036959574797,1.26877969085123,0.056,0.015,1
"F01D5.3",0.0215829539404347,0.180717498889899,0.153,0.071,1
"ero-1",0.0216643297152076,0.236344443833341,0.792,0.581,1
"mig-23",0.0217244082560814,0.339291109784543,0.472,0.303,1
"toe-2",0.0217272442284015,-1.50113913599011,0.028,0.117,1
"pix-1",0.0218319578514711,-2.08324341307255,0.083,0.18,1
"prcc-1",0.0218430558541963,-0.891926367688059,0.583,0.573,1
"hut-1",0.0218523391826963,0.401613410765543,0.528,0.344,1
"K01G5.8",0.0218804718134027,-1.40893940481772,0.194,0.29,1
"rde-11",0.021895011674938,-1.84222936694333,0.042,0.131,1
"nucb-1",0.0219158426980253,0.174142511841617,0.708,0.522,1
"Y71H2AM.6",0.0219158736915575,-1.60556919582955,0.042,0.132,1
"cfim-2",0.0219167149107819,-1.14259448590438,0.25,0.342,1
"F58E2.4",0.0219706933375464,1.57512372173694,0.056,0.015,1
"B0286.1",0.0220756204261678,-1.51376306433844,0.167,0.268,1
"rnp-3",0.0220799186241296,-1.26968418668927,0.153,0.254,1
"vps-45",0.0220996978999238,-1.33411709231027,0.208,0.305,1
"clh-3",0.022128307789701,1.45767789130515,0.056,0.015,1
"F10E9.4",0.0221424284754409,-0.841586599505836,0.333,0.429,1
"T05H4.15",0.0221888145221639,0.859874723494155,0.097,0.037,1
"K09C4.2",0.0222869047770526,1.43656037579823,0.056,0.015,1
"Y39B6A.43",0.0223199312319784,-2.08670719734425,0.014,0.092,1
"dpy-30",0.0223395060299191,-0.432064551906454,0.792,0.759,1
"mfn-1",0.0223437756317056,-0.698501135120859,0.389,0.463,1
"C40A11.8",0.0223451872641567,1.17576099047416,0.069,0.022,1
"acs-22",0.0223549436919324,-0.606368984065534,0.847,0.808,1
"R10E12.2",0.0223790853520534,-2.49944560442043,0.028,0.114,1
"pcmd-1",0.0224000401849393,-2.66705021264564,0.014,0.092,1
"C13F10.7",0.0225498146261365,-1.35534460647586,0.278,0.354,1
"fmo-2",0.0225610082713533,-2.2520420939238,0.014,0.092,1
"sre-45",0.0225944693839015,-2.15083941724861,0.028,0.112,1
"cdl-1",0.022609480890563,-1.8441411649625,0.111,0.207,1
"C35E7.4",0.0226288140422423,-1.26605402337664,0.431,0.483,1
"sta-1",0.0226296900037959,0.408280802040927,0.472,0.307,1
"tat-5",0.0226969892842915,-1.01119173399906,0.347,0.431,1
"cutl-28",0.0227229807992096,-2.35178637650583,0.014,0.092,1
"hda-1",0.0227862918863473,-0.928456449177073,0.278,0.38,1
"R02D5.1",0.0228043453078297,-2.14979776517609,0.014,0.092,1
"F47D12.9",0.0228515246425326,-1.50548916331517,0.208,0.3,1
"C52E2.3",0.0228862398200748,-2.33446938680284,0,0.068,1
"sdz-33",0.0228862398200748,-1.9163517924442,0,0.068,1
"F32D1.3",0.0228862480902921,-2.11840817311665,0,0.068,1
"R05D8.7",0.0228862480902921,-3.67975952777182,0,0.068,1
"magu-4",0.0228862480902921,-2.27641918969423,0,0.068,1
"ZK829.9",0.0228862480902921,-2.72095238668026,0,0.068,1
"C24D10.5",0.0228862480902921,-2.02447753648195,0,0.068,1
"T24B8.4",0.0228862480902921,-2.2013872512862,0,0.068,1
"Y53F4B.43",0.0228862480902921,-1.83786404356168,0,0.068,1
"mxt-1",0.0228862480902921,-1.99217082393844,0,0.068,1
"C27F2.7",0.0228862480902921,-2.14999170866007,0,0.068,1
"kbp-1",0.0228862480902921,-1.87267194596654,0,0.068,1
"Y62H9A.11",0.0228950778424607,1.23201118980617,0.069,0.022,1
"tbc-12",0.0229125861741686,-2.39110521271098,0.042,0.131,1
"unc-116",0.0229696483912045,-0.859167286203072,0.556,0.614,1
"let-526",0.0229858670194811,-0.742280973404804,0.597,0.624,1
"bath-40",0.0230310629347404,0.313688377222423,0.375,0.215,1
"nhr-66",0.0230469401647654,0.343388228932934,0.542,0.388,1
"R02D5.8",0.0232492360867723,0.839071956657291,0.139,0.061,1
"M01E5.3",0.023251747085157,-0.983329116008771,0.306,0.393,1
"dyf-2",0.0233324928885226,0.825570874914695,0.181,0.092,1
"F26E4.7",0.0234075762904869,-0.909829671642759,0.5,0.522,1
"rga-1",0.0234420170990591,-1.02736192842011,0.236,0.334,1
"cni-1",0.0234489506593003,-1.05872283040679,0.319,0.41,1
"eftu-2",0.0234642043407591,-0.80931647220576,0.528,0.564,1
"ufm-1",0.0235223689402146,-0.442312976126155,0.722,0.681,1
"mac-1",0.0235618525404754,-1.00862934653902,0.319,0.4,1
"metl-5",0.0236135709631914,-1.80830880884812,0.042,0.131,1
"lmtr-2",0.0238051793200528,0.42426554529189,0.417,0.263,1
"pap-1",0.0238184343245986,-0.724466394652851,0.583,0.602,1
"vps-51",0.0238223217930557,-1.4517241436646,0.208,0.298,1
"ZK822.2",0.0239016767341084,-1.50091411976146,0.014,0.093,1
"hpo-13",0.0239252444569279,0.713552708919572,0.542,0.388,1
"K07E3.2",0.0239456326996964,-1.5672196833874,0.125,0.219,1
"F36A2.9",0.0239977403763373,0.327340515442444,0.833,0.678,1
"mig-38",0.0240660962170601,-1.5299302082351,0.292,0.383,1
"clec-25",0.0241087668629788,0.810492975261512,0.125,0.054,1
"ttr-54",0.0241990218465914,-2.21798646632958,0.014,0.09,1
"cyp-34A9",0.0242270093193888,-2.1890909825468,0.319,0.41,1
"erh-2",0.0242856788699441,-2.24731201493554,0.014,0.09,1
"smrc-1",0.0243138681310401,-1.98362551876905,0.056,0.146,1
"gly-10",0.0244051186215942,-0.492025954317423,0.472,0.522,1
"F28E10.1",0.0244208721316822,-1.94275597958186,0.069,0.161,1
"F33D11.10",0.0244301771270359,-1.46961103538211,0.25,0.331,1
"nuo-4",0.0244594996770444,0.298639740809391,0.806,0.656,1
"natc-3",0.0244886874356359,-1.47873844818971,0.208,0.298,1
"olrn-1",0.0244890134047347,-1.25521631245288,0.042,0.134,1
"pro-3",0.0245247714608922,-1.1569585775553,0.264,0.359,1
"Y44F5A.1",0.0246561203754513,-1.53448431796457,0.153,0.244,1
"F14B4.1",0.0246999216734359,-2.02341891249524,0.042,0.131,1
"unc-61",0.0247709156500128,-2.15845793811066,0,0.066,1
"T05B11.4",0.0247709156500128,-2.35927461134944,0,0.066,1
"cima-1",0.0247709156500128,-1.86664726471902,0,0.066,1
"upb-1",0.0247709156500128,-2.35570131502749,0,0.066,1
"ZC434.9",0.0247709156500128,-2.68829113600389,0,0.066,1
"F37A4.2",0.0247972643250133,-1.53622143326098,0.25,0.327,1
"best-9",0.025001260199987,-1.42937889138104,0.069,0.169,1
"F32B5.7",0.0251603599350231,-0.157101878587618,0.278,0.161,1
"ZK792.7",0.0251716658107683,-1.01100335935871,0.181,0.286,1
"M02D8.3",0.0251785882805455,-0.93142288062114,0.139,0.249,1
"Y66D12A.10",0.0252622798817543,0.549055660956687,0.417,0.259,1
"elpc-3",0.025316116744066,-1.72750446880661,0.083,0.178,1
"rpb-5",0.0253287519818184,-0.97526928309383,0.486,0.514,1
"zipt-2.4",0.0253335418938679,-1.44116174376655,0.111,0.219,1
"T01B7.5",0.0254195657466555,-0.658905808550825,0.514,0.58,1
"ZK512.1",0.0254369309051175,-2.13162864304039,0.014,0.09,1
"F25B5.5",0.0254743872067387,-1.07392781937381,0.375,0.444,1
"F31D4.9",0.025509315958784,0.226497893967157,0.875,0.78,1
"unc-50",0.0255260727881299,-2.05626620860665,0.139,0.231,1
"F45H10.3",0.0255837283279263,0.212218612883764,0.833,0.776,1
"cra-1",0.0255904751839188,0.664887900092902,0.458,0.293,1
"T20H4.5",0.025643244057296,0.24320628329655,0.819,0.753,1
"ldh-1",0.0256885904740003,-1.84213335694008,0.181,0.275,1
"F14E5.8",0.0257234023173469,1.08484335833452,0.083,0.031,1
"cids-2",0.0257323721372017,-0.848085067022512,0.306,0.395,1
"M04B2.4",0.0257387755596227,0.199480804875631,0.278,0.151,1
"C30H6.9",0.0257677855395375,0.517377405842235,0.333,0.198,1
"pig-1",0.0258921325747916,-2.0389325721054,0.014,0.09,1
"B0228.7",0.0259228480300406,-1.16433546636248,0.694,0.695,1
"rib-1",0.0259785672145883,-0.490573149161286,0.097,0.207,1
"ZC13.1",0.0259832096486227,-1.6539079762863,0.042,0.131,1
"Y50D4A.1",0.0260045071248693,-2.03198224845435,0.111,0.202,1
"R05D7.7",0.0260249539928711,-1.37139666512611,0.181,0.275,1
"F26A3.4",0.0262341300613378,-2.19246327844198,0.014,0.088,1
"dod-24",0.0262613489885587,-0.224079138667743,0.153,0.073,1
"rfp-1",0.0263193779568886,-1.21267205609519,0.292,0.366,1
"kin-33",0.0263278598026906,-2.33754825687061,0.014,0.088,1
"try-6",0.0263278598026906,-2.14835674770003,0.014,0.088,1
"nape-2",0.0264726881679189,-1.42125022933973,0.097,0.197,1
"din-1",0.0264859700120679,-0.810158014090251,0.569,0.597,1
"rpoa-2",0.0264902033945924,-1.13886882572662,0.431,0.464,1
"cec-8",0.0266412620328612,-2.11737024716482,0.028,0.108,1
"C32D5.8",0.0266523693294816,-1.04619402152652,0.403,0.478,1
"gpd-2",0.026666521335005,-0.8976568587731,0.75,0.736,1
"C35B8.3",0.0267414285307646,0.646500691781044,0.25,0.137,1
"dcar-1",0.0268107586193024,-1.68509357328373,0,0.064,1
"T07F10.5",0.0268107586193024,-1.85921488158632,0,0.064,1
"nlp-2",0.0268107586193024,-2.31681919263191,0,0.064,1
"C16B8.4",0.0268107586193024,-1.7671852731849,0,0.064,1
"F47G3.3",0.0268107586193024,-2.12728963582881,0,0.064,1
"flp-9",0.0268107586193024,-2.23413409679028,0,0.064,1
"C40A11.4",0.0268107586193024,-2.22503285144456,0,0.064,1
"unc-59",0.0268107586193024,-1.99501777160246,0,0.064,1
"F23F12.3",0.0268107586193024,-1.69624356281458,0,0.064,1
"F57B10.8",0.0269330664423868,-1.19607938546465,0.292,0.364,1
"tomm-70",0.0269685329793444,0.509973601554255,0.486,0.347,1
"uev-3",0.0269909393376776,-2.02483593497515,0.042,0.127,1
"dcn-1",0.0269973436456904,-1.10427219125033,0.389,0.434,1
"ain-2",0.0270145671703423,-0.878631312776983,0.583,0.61,1
"T22F3.2",0.0270453523765186,0.193899709551737,0.444,0.276,1
"ced-1",0.027047427543861,-1.51527003492297,0.375,0.436,1
"ech-6",0.0270909210761148,0.229022876164878,0.944,0.931,1
"ham-3",0.0271747353629877,-0.775140260088297,0.139,0.244,1
"micu-1",0.0272038776084272,0.274348197567142,0.5,0.325,1
"ZK1240.5",0.0272310544400337,0.648183436833523,0.083,0.031,1
"C49H3.4",0.0272385027441925,-1.74059993955989,0.028,0.11,1
"C25F9.6",0.0272849221352411,-0.242853653102174,0.569,0.356,1
"ebp-1",0.0273137561006684,-1.21523328345588,0.278,0.368,1
"nhr-12",0.0273657875878611,-1.50088554490029,0.083,0.181,1
"ubc-13",0.0273752471069477,0.276994736847865,0.431,0.271,1
"T03F1.6",0.0273759342992103,-2.18275960000699,0.056,0.146,1
"nfs-1",0.0274318279142222,0.481904351439201,0.569,0.407,1
"marc-6",0.0274475758354959,0.423662238374344,0.569,0.408,1
"prdx-6",0.0274513293530842,-1.45127451370458,0.167,0.254,1
"nhr-115",0.0275547059597168,0.353253309062678,0.25,0.144,1
"hrg-6",0.0276457573826934,-2.05721290462027,0.083,0.181,1
"bcs-1",0.0276494205546512,0.978027104649947,0.208,0.117,1
"T14G8.3",0.027653971010239,0.256477084415906,0.972,0.864,1
"panl-3",0.0276866431420617,-1.46630024442203,0.264,0.336,1
"C44H9.5",0.0277117239949275,-0.89700093571658,0.208,0.324,1
"istr-1",0.0277384281819918,-1.28513019914557,0.528,0.564,1
"snrp-40.1",0.0277461106192056,-1.07906667423378,0.222,0.319,1
"ttll-5",0.0277628671664038,0.160799409111978,0.486,0.337,1
"rbc-2",0.0277714744338629,-1.20378469342649,0.083,0.186,1
"T07E3.4",0.0277757463515054,-1.05837281425251,0.153,0.263,1
"cyp-33E1",0.0277911348016783,0.572074146811449,0.375,0.242,1
"knl-3",0.0278161843555351,-2.10867127820689,0.056,0.142,1
"exos-8",0.027883032546829,-1.04556271730348,0.292,0.383,1
"hosl-1",0.027918639500092,1.44867210472341,0.125,0.056,1
"rund-1",0.0279952688463119,0.451870061990459,0.167,0.085,1
"nra-2",0.0280266222964768,0.42579324691905,0.736,0.612,1
"C55A6.3",0.0280288172631517,0.950452854631843,0.125,0.056,1
"kal-1",0.0280503861920618,-3.6446520976697,0.028,0.107,1
"bre-2",0.028058899005368,0.243013548765509,0.611,0.427,1
"ima-2",0.0280651474625815,-1.48545405168704,0.014,0.088,1
"T23B3.2",0.0280662744091241,-1.60080056768835,0.236,0.324,1
"cdd-2",0.0281474918965118,-1.9014505586002,0.097,0.192,1
"C46H11.2",0.0282752763851934,-1.57439847250838,0.014,0.09,1
"lsy-2",0.02827641879289,-1.32210012234839,0.347,0.386,1
"ttr-45",0.028320393593874,-2.54826454514074,0.069,0.161,1
"hat-1",0.0284138939862651,-1.88306604705323,0.028,0.107,1
"str-7",0.0284381679789734,-2.38846193406382,0.014,0.086,1
"npp-22",0.0284408560834661,-1.03301447136462,0.069,0.166,1
"clh-1",0.0285072705701308,1.46517064281883,0.069,0.024,1
"C54C6.6",0.0285395441177517,-1.98275876264136,0.014,0.086,1
"cct-1",0.0285566501016582,0.179214573572287,0.736,0.51,1
"cmt-1",0.0285695585426481,-1.56486819177913,0.028,0.11,1
"acy-3",0.0285695585426481,-1.36726884982079,0.028,0.11,1
"T25G12.13",0.0288078941499158,0.798068094250576,0.097,0.039,1
