"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"sma-6.1",5.87914485643573e-39,2.11214305226485,0.576,0.146,8.98862457100458e-35,"8","sma-6"
"Y54G2A.52.7",5.93466902205829e-39,2.00355297001557,0.735,0.263,9.07351546782491e-35,"8","Y54G2A.52"
"cdr-4.1",6.2823867227768e-39,1.89521156880427,0.477,0.1,9.60514106045345e-35,"8","cdr-4"
"dod-3.1",6.62558359753453e-39,2.78168864672041,0.402,0.074,1.01298547622705e-34,"8","dod-3"
"cpi-1.1",9.97335471718264e-39,1.72940828963471,0.432,0.08,1.52482620271005e-34,"8","cpi-1"
"nhr-133.1",1.02872725422544e-38,1.61735574952473,0.561,0.137,1.57282109898528e-34,"8","nhr-133"
"txt-9.1",1.05003601339609e-38,1.23010140799516,0.606,0.151,1.60540006088129e-34,"8","txt-9"
"C18E9.9.4",1.09571070652522e-38,1.38168134711845,0.697,0.209,1.6752320992064e-34,"8","C18E9.9"
"F56C9.8.2",1.22197582751221e-38,1.56507127574527,0.667,0.2,1.86827884268342e-34,"8","F56C9.8"
"rom-2.1",1.37211287193669e-38,2.42309865623284,0.432,0.083,2.097823369904e-34,"8","rom-2"
"dhs-21.8",1.7675944776077e-38,2.14126087514905,0.697,0.233,2.70247519681441e-34,"8","dhs-21"
"Y34F4.5.6",2.1863614622668e-38,2.16449833642335,0.758,0.247,3.34272803965971e-34,"8","Y34F4.5"
"F49E2.2.1",3.02028612812942e-38,1.01068991174268,0.614,0.144,4.61771546129708e-34,"8","F49E2.2"
"Y119D3B.21.2",3.08826955197952e-38,1.52661055034418,0.682,0.204,4.72165531802149e-34,"8","Y119D3B.21"
"M01A8.1.1",3.14312040889753e-38,1.82439221337206,0.379,0.063,4.80551679316344e-34,"8","M01A8.1"
"C18B2.5.1",4.10999906471634e-38,1.56218210299025,0.636,0.177,6.28377757004482e-34,"8","C18B2.5"
"lin-24.1",4.11498959413043e-38,1.77675451211476,0.432,0.084,6.29140759046601e-34,"8","lin-24"
"T06A1.5.2",4.23766506121241e-38,2.20346800568925,0.652,0.188,6.47896611208766e-34,"8","T06A1.5"
